Label,Rating ,Review
0,5,active effictive app  whatever think help excellent 
0,4,work great work without fail every time go run  mix route time time record exactly  like show elevation well 
0,4,good good application 
1,3,good app  need heart rate info integration  started use app along zephyr hxm bluetooth wireless heart rate sensor work pretty well  thing wish would keep track heart rate chart also stats  peak average low heart rate info would awesome also ability alert predefined heart rate target 
0,5,dobr sport tracker zatm nejlep program kter jsem vyzkouel  dobr statistiky funguje spolehliv 
1,1,lack many feature nice concept lack many feature like social medium trophy 
0,4,simply work kudos google work surprisingly well easy get started minute  accurate record erratic dog walk  yet  thank google 
1,1,fails install n5 stay installing mode ever  icon never appears 
1,4,great app  would well pedometer though 
1,3,fh need measure distance location mannual entry place 
0,4,4 star could much better 
0,5,use app every weekend  great  syncs tablet galaxy s3 
0,5,awesome fatafati 
0,4,good google always good  amazing apps love google   highly recommended   
0,4,nice need improve android 22 
1,4,one best work well  good cyclemeter io still search true replacement  compare track used conjunction tracks2miles runbot apps good cyclemeter great 
0,5,use 3 month app found walk bicycle kayak removed app app  app easy monkey learn u  easy monkey learne u  press start done press stop  pick exercise press finish  wala done  read time stated mile track  monkey  except reading part 
0,4,best best count km 
1,3,update disappointing new version better previous version  fact worse  bring old one back please  favourite app 
1,3,good offset ran said fair way road road could nt track took road path  would great could mapped exactly run without gap would nt matter much bit offset 
0,5,ex good app mountain 
1,4,samsung galaxy note 2  work well would nice way connect data calorie counting application 
0,5,awesome great way record go see  record point well 
0,5,nice nice 
1,1,upgraded pro version paid good money  application consistently refused update offer package signed correctly  nt changed done anything cause  ca nt seem transfer data sd card  abandon poor application  poor application  paid money wo nt update  communication channel developer  poor  poor  poorapplication 
1,1,nt work droid 4 anymore update get  wait gps signal   even though gps work fine every app  tried clear data reinstalling wo nt work  used use lot 
0,4,yes use 
0,4,best app ok 
0,1,good worst app 
0,5,jos josgandos 
0,5,good apps usefull application  thank developer
1,3,happened  used love app  download hike seems really unstable  ca nt log gmail flash several time force close  force closed record hike split several section 
0,5,good lite app  easy use 
0,5,great gps exercise tracker record track real time display position map stats announces milestone completed like distance time ave speed 
0,5,cool dam great find way home 
1,1,gps fix problem track walk app able get gps fix show distance walked distance travelled shown app bad 
1,4,love except distance announcement increment 5 mile 
0,5,g  
1,3,good need functionality add ability continue record stop one entirely  sometimes press  stop  accident try zoomout map 
1,3,need easier way share track embeddable image non google ecosphere eg  wordpress blog facebook 
0,5,great app try similar apps one favourite  free work well light resource nt send frequent commercial email others 
0,5,good good 
0,4,much good india 
0,4,useful use work always visit new place help lot 
0,5,good app 
0,4,great app route recording 
0,5,awesome work like gps 
0,5,da  da  ni  ni 
0,4,cool use nice app  thx google 
0,5,better paid apps pay endomondo premium app started crash half way workout tried use mytracks nt looked back  track stable nt constantly bother social stuff 
0,3,ok accurate  motorola atrix work well app old galaxy could cope 
1,4,recieving message  package file signet correctly  cant update current version  204 motorola droid pro android 221 
0,5,good app work fine 
0,1,top nice 
0,5,havoc  nt bad 
0,5,nice helpful 
0,5,good app amaze app really excels  location accuracy bit think device app 
0,5,sweet sweet 
0,5,volume big 
0,5,nice app 
0,5,excellent accurate map record easy export drive share reuse  use desert drive trip 
0,4,good app useful everyone 
0,3,nice generic sharing option geeky social 
0,5,hi hi 
0,4,ok good paravala 
1,3,music integration  app would great google could integrate google music begin exercise would start play playlist  another gps tracker outside activity  really like fact show move time run pace nt get screwed wait cross intersection  also duplicate workout activity  p  need smaller widget  4x2 big  4x1 2x2 would great 
0,5, awesome 
0,4,best app  best app measure distance travelled speed accuracy 
0,3,read comment sometimes record start  nexus 5 android 442 
0,5,perfect needed
0,1,avoid track run properly 
0,5,woo   nice app bro
0,5,great app great app 
0,4,  
0,5,gooooogle   good  actually plan develope application  google finished task  
0,4,helpful application great app travel new place  may review detail route later 
0,5,adi super app 
0,5,brilliant frenz  jog know much u done seriously gr8  
0,5,usefull app 
0,5,excellent 
0,5,awesome awesome 
0,5,great app hiker 
0,4,phone good 
0,5,fantastic app use walk 
0,5,excellent fantastic work 
0,5,great app use mostly snowboard  apps nt well developed 
0,5,good good 
1,1,requires google earth play track google earth available india 
0,5,good perfect 
0,5,everything need  nothing dont 
0,4,absolutely work great think modified way record picture get automaticaly geotaged attached track also attachment voice note vedio becomes like traveller diary 
0,5,greay work well samsung galaxy tab 3 
1,4,fun use nt drain battery much expected still prepared run battery faster gps 
1,1,poor wrong gps signal 
1,5,great please add support ather map landmark like nokia map 
0,2,good good 
0,5,great application use keep record exercise  would nt without 
1,2,good liked older version better  simpler older version  haaaaay 
0,5,pappu like thiss pappu frm 
1,3,error average pace read half every time run  please fix 
0,5,best reason droid make sure old version terrain topo must  need google earth map fully enjoy  worth 
0,5,good shabir 
0,4,mk mst 
0,4,nice good app 
0,5,85583 average 
0,5,good gadget like use travel also share activity  really good development  usable 
1,4,love app favorite rin thing add timer distance alarm ypu nt open phone check 
0,5,nice nice 
0,5,ok take age download 
0,5,good app fun hiking 
0,4,excellent helpful morning walk 
0,5,fantastic havent seen something could show speed travel elevation much use global positioning system awesome   
0,4,leaf gap work quite well perfect  also help google spy nt day 
0,4,awesome nice apps like 
1,5,app work fine nowbut google earth nt show track  developer hard work  app work perfectly  problem track stored google drive display google earth  browse use google drive app tablet select kml file google earth open zoom show area track kml file  however track shown  select track track app display fine 
1,1, poor accuracy distance  nt even move say 45 foot already 
0,5,excellent 
0,4,45 great app  easily tracked everything fish trip run dirt biking 
0,5,desh deepak singh realy good 
1,3,subway app work incorrect move subway  nt track instead break route first time lose gps signal say distance short average speed slow nt understand join visible position 
1,3,good app actual version  use app one year  great reliable  inconvenience found ca nt upgrade latest version  update display message   package signed correctly   
0,5,excellent 
1,2,update fail signed correctly work welll reason fails update try month  hopefully google address  samsung infuse 
0,5,simple functional  try apps found  simple functional know job  app need 
0,5,nice app work great 
0,5,lovely app 
0,5,amazing nice job guy 
0,5,great best running app ever downloaded phone 
0,5,maxxa great app 
0,5,soooperb soooperb 
0,5,best app awesomeness 
1,1,horrible registred 21 min trademill  speed indication distance  phone arm whole time  gps location either gps turned  app fail 
0,5,great app 
1,1,suck nexus 4 442 take much time install crap  
0,5,goood 
0,4,good good 
0,4,nice need feature 
0,5,work well consistently 
0,4,nice app really nice app 
0,4,goood like 
0,5,bet apps ever seen 
0,5,tamilan vallioor comment 
0,5,perfect love app  everything right 
0,5,nice 
0,5,good goof app 
1,1,support ble heart rate sensor 
0,4,perfect use every day problem 
0,5,love excellent app resourceful 
0,5,merdad nice 
0,5,best app  nice 
0,5,          gps 
1,1,disappointed order play track need google earth nt available country yet 
0,5,gd yedde undu pandh aapundu dwnld malpi 
0,5,spot perfect track trip abroad etc  used since 2010 great app 
0,5,really good help lot improvementthanks make app 
0,5,r r 
0,4,malik boy imp life 
0,5,fun dobre 
1,3,used better  used able upload map docs spreadsheet one operation  latest update requires two operation  please restore previous behavior  new behavior drop map url docs export  like ability  warm  gps start track  show map view  would allow see accurate fix 
0,5,great app 
0,5,ummaaa 
0,5,super easy use need 
0,5,nce good app 
0,5,nice simple interface great track information cycling route 
1,4,almost perfect almost perfect  missing feature choice haptic feedback band voice notification 
0,5,man nice map 
1,1,notcool fun cant use right  bore dony get 
0,5,funny even see isle went store 
1,2,great app really need update ui give white kitkat touch
1,3,good app gps signal lost otherwise great app 
1,2,good   update distance recorded correctly 
0,5,gud job awesome 
0,3,nice ok fine 
0,5,clever love app  track far walked dog let save map  even replay walk google earth 
0,5,excellent tested weekend work perfectly 
0,5,awesome best nav app 
1,4,good useful app sometimes crush phone thats bad thing got 
0,4,really cool app handle basic little 
0,2,thickkk better nt good 
1,1,work gps record track  ever 
0,3,track love 
0,5,work well nexus 7 surprised see well worked nexus 7 need figure add google map share friend let navigate track  could great idea make easy operation 
1,3,inaccurate 
0,4,great app 
1,1,messed first tine use stopped track halfway first walk use 
0,5,excellent excellent 
0,5,exellence 
0,5,im carry usd 
0,4,bad man 
0,4,simple straightforward useful 
0,5,great app accurately work gps sensor device 
1,4,need photo capture term path record annotation app work great use conjunction garmin glo bluetooth gps finer accuracy  one thing believe would greatly enhance app ability take picture record track incorporated track playback google earth later  apart excellent doesnt run battery hard unexpected issue 
0,5,cool really co 
0,5,awesome app 
1,2,useless  app appears work great except recorded track huge gap inaccurate location  speed  altitude way every time suppose never checked accuracy real map gps device might like app anyone try keep serious log worse useless 
0,5,good excellent 
1,4,good needs work interface could well  stats record date start stop time  track list say example 12 hour ago start time  u need work time u started u know within hour  u go beyond 24 hr give u date start time  u need work end time add track time  make simple include date start end time straight away  
0,1,dell 5 update ti sao ti ci khng cbo l tp gi c k khng chnh xc l saomong google sa li
0,3,abc aaa 
0,5,internt app require internet 
0,5,sansung duo avg 
0,5,accurate keep track   
1,4,galaxy note 2 good app add feature like share facebooktwitter also add amount calorie burned 
0,5,awesome nothing left say 
0,4,work well pleasantly surprised easy app use 
0,4,nice 
0,4,good app  good app pedestrian jogger  also introduce vehicle public transport kind 
0,5,ooosom thanks fantstic app 
0,5,       
0,5,wow excellent app actually ca nt believe google  use almost one year update made better 
0,5,jos   261113  tryout  thanks   
1,2,use motorola b520 android 222 keep get  package file signed correctly  error every time try update  2 3 time day least  notice always phone even though app say compatible phone evidently nt updated several month  like use nt want uninstall   time may come closer  read another review someone uninstall try reinstall could nt  work great 
1,1,force stop 
0,4,wll super 
1,1,battery life drain uninstall due badly drain battery s4  fix would top notch tracker 
0,5,supperb google map  apps r amazing trt every one time nd never let u go 
0,5,great app  usually go rid forest work like charm 
1,5,help use path created google earth kml kmz follow track complite treck unknown place 
1,1,poor  use micromax   new map created total km traveled increase drastically though traveled 10 km show 500km  also modifies already saved track   poor becomes junk app  
1,1,force close install firstly say package failure something like try download get install open always force close 
0,5,ak  trur 
1,1,broken nexus4 asked record track never get gps signal lack gps signal indication notification bar show nt b even try  gps apps work ok deinstalledreinstalled avail 
0,5,gud awesome 
1,1,dumb locus free slaughter  need overhaul look like developer neglected app  update 2 month  ca nt fault locus app everyone reading give locus tracker try never regret 
1,3,cut niw   show look gps gps test app 18 21 satellite locked  go back older verdoon please 
0,5,cool work good 
0,1,package signed tsk tsk 
0,5,superb app dis app amazing give u valuable information 
1,4,great app need improovments use track geology field work useful  however improovments required order make perfect need scale bar satellite image also need resume track stop  last need open waypoint kml file keep screen track new route thanks 
1,2,use begreat app love track app used use time  however got new phone install say package signed correctly thus installation failed  really miss track wish could get 
0,1,nt work told 9km 40min bike ride 130km took 58minutes 
0,5,outstanding app 
0,5,best app useful app  work properly haier w910 phone  highly recommended app 
1,5,tonlovester prefer like app muchusefull travel want see map 
0,5,great tracker 
1,3,please add panobike bluetooth speed sensor great app please google add support panobike bt speedcadance sensor  detected samsung galaxy s4 android 43 work panobike app thx 
1,2,inaccurate distance distance calculated app inaccurate  need fix issue 
0,4,awesome love app 
1,1,cycling car pathetic extremely poor application google  drove 400 km car record route showed 11 km 
1,3,show widget 
1,1,ca nt change default measure unit australia measuring mile foot  need kilometer meter  searched google gone every single setting ca nt find change  
0,5,awesome work good track hike 
0,5,awesome  terrific app 
1,1,nt work show recorded track gps nt auto track 
0,5,  
1,2,great great app awesome concept  needed reliable gps signal better battery life phone  crash sometimes switch back another app 
0,5,new best like loaded new track city 
0,2,tnin q super 
1,1,awful  displayed train maximum speed 52 kmh 30 milesh  distance tracked application 30 longer real distance  encourage use 
0,5,excellent app useful app daily routin 
1,3,great pace displayed every track app world seems include pace along traditional speed  one  simple math app much person run 
0,4,really awesome thanks 
0,5,great app use record bicycle run  record distance speed move total well time  map overlay speak current status preset interval  track saved google drive  nice 
0,5,great app one best app come across people want know walk speed distance covered click button 
0,5,love good app 
1,4,good lack feature would love able view stats per activity type know time distance biked versus hiked etc  view activity type aggregated together piece novelty information rather useful statistic 
0,5,love  great functionality 
1,3,problem convert kml shp use mytrack long time know format kml  wonder directly convert shp use arcgis  tried kml shp converter nothing worked far  kml format different converted shp readily  anyone faced issue  
0,5,brilliant first time use app really need  know long walked record well  brilliant app thanks developer 
1,5,11112013 lost location 
0,4,good good much better previous one 
1,4,one cool useful android application useful show way track destination 
0,5,muy buena aplicacion excelente para registrar trayectos 
0,5,excellent track  nice view earth  perfect 
0,5,great functionality app  recommend racer 
0,4,exelente para trip  exelente app para caminatas senderismo entre otros 
0,5,excellent cardiotrainer replacement cardiotrainer pro user stopped update ct ct nt work galaxy s4  app also provides elevation free 
0,5,summry nice apps summry apps nice good 
1,2,good app broken good app latest update  gps signal regularly lost make product effective useless  back strava 
0,4,cool good app 
0,5,music 
1,4,xellent app need add calorie burnt stats simple exllent 
0,5,superb 
1,1,work galaxy s2 android 40 crap  gps way take age  used good  make crap google  
1,4,perfect adequate speedometer fluctuates lot 
0,5,thethe best biking computer far best bike computer ever used  used dozen biking apps  mostly old iphone 4  app plus htc one phone make best combo biking need  thanks google 
0,5,usefull track journey 
0,5,great application application definitely improved time  say  worth try  look forward use even 
0,5,cool app cool apps 
0,5,hai jeet 
1,1,go tofix po app  since last upgrade track longer work go fit start  ca nt get android apps work android phone   
0,5,good app  love google inc  
1,4,great put share social profile like facebook fantastic 
1,3,great app accurate anymore  htc rezound used absolutely love app however upgraded htc rezound look like caffeinated three year old tried draw route  distance horribly inaccurate  fixed go right back device 5 star 
0,5,koool help nice 
0,5,satisfied  food thought use mytracks 2 year compared many others sportypal etc  find reliable useful feature constantly added  hence 5 star  miss proper feedback forum though suggestion example probably never seen  1 allow short tone instead voice reach milestone listen musicpodcast run go badly together callout find self want know far come skip reach phone 2 allow custom pattern custom text read 
0,1,old app better old app better option curser dose movie move 
0,5,excellent good 
1,3,bad bug lately keep crash middle record track gps network 
1,2,could built lot better  work good get cell signal wood  city aeems work pretty well part 
1,4,trackin   sometimes gps messed program open work  hello map trail local mountians transfer path google map google earth without much effort  one top 10 apps 
1,4,good  hope google make variety different colour different pace map 
0,5,great work even internet mobile signal 
1,3,good well work sure nt work perfectly device  record track walk sometimes nt record period time start minute later creates hole track recorded  nt know nt gps fault coordinate detection unreliable  showed two different place map place later  speed graph behave much better  speed average 5 kmh show peak 30 kmh high whole graph completely jagged resembles sawtooth 
0,5,uccello ti st ix turn b ugh u ix pig ta fi pihex  flam 
1,3,freeze 3rd trip app froze 3rd out luklckaly almost straight shot back end point still got good idea distance traveled think take stand alone gpsr walk wile 
1,1,package signature invalid froyo mobile version installed  issue reported long ago 2 month nt even able reupload validly signed apk  assume app abandoned 
0,5,useful useful app map recording 
0,5,excellent work 
0,5,like best app 
0,5,good hell ya 
1,3,great last update use share gps apps  loses gps signal half way route  suck prefer calculate keep data   please fix app google 
0,5,samsung galaxy personally  lyk highly recommended 
1,1,bad update package signed correctly 
0,5,great app  use hike hunt  simple fun 
0,3,gud gud 
0,5,fantastic app  fantastic app  use sternwheel boat track everything  good test various change wheel thing 
1,1,cant install  
1,3,nt record track latest update nt record 13 run  please fix 
1,1,ca nt install packet signature valid 
1,3,get charged data mytracks pull map data even though look phone get hit data charge  possible turn map 
0,5,great app 
0,1,work correctly gionee e3 mtk 6589 work correctly mtk 6589 chip 
0,5,k k 
0,1,3rd class app ever seen force close  
0,4,excellent 
1,4,good runing track endomondo pro parallel every time go walkinghiking bikeingboth minus plus  minus track isevery time stop somewhere spot placegps drift away spot50 meter left right around mei would like gps stay spotnot move jump around im stay stillendomondo gps still im staying spot place  fix isue number 1 app track activity 
0,3,google set better app nt need install google play service google set run 
1,1,keep stall force close galaxy 
1,4,great start real time share google plus friend would great  also ability restart accidently hit stop button  would also nice calculate calorie burned 
1,1,good last version device ran nice whereas current version even track location  supported google map  like navigation system google map 
0,5,gr8 app great application 
0,5,fu vf 
0,4,super prety good 
0,5,amaze application hail wonderful app thank another procedure execute provide offering google almighty god  give jogging track instead blood sacrifice proceed commit every evening  hail godgle 
0,5,awesome give try 
0,3,good good 
0,5,goodddddddddddeed 
1,3,problem gmail psw changed pls fix  great app 
0,1,last google phone ever 
1,3,need work error track 
1,1,bad tryed two time downldwhen complet eror comingpackge signed 
0,5,new go use first time 
0,4,good application enhanced 
0,5,nice app mst use 
0,5,samsung galaxy s4 nice app  would rate 10 star could 
0,5,awesome app come handy u want save track 
1,4,mytracks  offline map  win saw article get mytracks work offline map downloaded google map  tried  work helpful running overseas data connection 
1,5,micromax a88 music 42 job good apps google play  track best apps android market  new map view  like app  received apps google play store  good improve online radio service  hope every moment improved update fm radio service  country available fm radio chanel  internet radio service ca nt find one country  hopeless country secession     bokul pabna bd 
0,5,great simple use work well 
0,1,useless 
0,5,useful architect measure approximate area plot  app 
0,5,timo app fcil de usar e eficiente no registros da minhas caminhadas e gratiisssss 
0,5,5 perfect 
0,5,love google best app style record adventure 
0,4,great track bike ride great track bike ride 
1,5,wished sort calorie meter 
1,2,great longer update older phone 
1,1,cant install app 
0,5,micromax fun book talk p362 tablet4gandroid 44wifi dual core hotspot good 
1,3,install latest version htc desire latest version install crash  package signed incorrectly   please fix 
1,2,wont open wont work due playservice framework thing  annoying 
0,5,great track holiday trip 
1,5,cool far app great runbike wherever want change route however please every step charted  end see long along far traveled  useful metric also visible include path elevation change average speed 
0,4,nice app nice fast app well designed 
0,5,tell fast go pretty f    ing sweet love 
0,5,much better use test popular tracker see liked best  happened stumble upon mytracks thought would give try well  downloaded opened knew would like  tried day uninstalled others  clean easy use everything others better  goto tracker  one installed phone 
1,4,good app suggestion  perhaps include way input weight height gender type activity use calculate many calorie person burned  think would put icing cake app 
1,4,great app  great  auto detection walk  biking work yet  wish able turn google bike layer well  plz 
0,5,hi hi 
0,5,great horseback riding used see many mile rode route took  great 
0,5,good app 
1,1,gps work anymore wo nt locate phone 
0,3,great app 
1,5,awesome app good app accurate helpful include calorie counter 
1,2,track bad 
0,5,fun use walk dog fun see walk far actually walk 
0,4,freeeeee   nice 
0,5,free endomondo basically free 
0,4,totally cool love app really fun use 
0,5,great app great app 
0,4,nice 
0,5,fantastic free app  quick finding location  crisp clear best accurate  helpful incentive walkrun  thanks 
1,3,bad glitchy miss basic sharing feature app hit miss whether whole run get recorded  lock lot record time ran distance  morning nt start record distance 4 minute stats wrong  work nice customizable  need update share capability  share route stats google drive  unless share link google drive 
1,3,bug speed go 0 screen  issue gps signal stability xperia acro 
0,5,go work house 
1,3,could amazing product limited right google wanted could make amazing product  ability incorporate lot feature would make great  seems ignored get much development  user interface limit  dumbed name make simple use  ca nt get aggregate statistic selected track instance  delete track option delete track google drive also  delete track way disable google drive sync  either export import track ca nt pick choose want import export  track data stored phone nt clean regularly eventually run room  option store data somewhere else  could go get idea  unfortunately top google product portfolio probably one poor summer intern work every year  go take look vacation travel journal instead  look much capable welldeveloped 
0,2,average application trop gourmande en batterie ne peut pa enregistr une rando entirement 
0,5,grt 
0,5,good app give accurate speed n track im go strange place area 
1,4,nice turn map 180  
1,1,signature  uninstalled 2 month ago bc issue updating still ca nt reinstall  package signed correctly  
0,5,super like application 
1,1,doesnt install  bad signature download app receive message package signed incorrectly  thats end use application 
0,5,great app really great app android 
0,5,really useful great run show track speed map really awesome see  love speed elevation feature 
1,5,great app sure would nice set custom time said 8 minute 30 instead 5 min 10 min  also could set custom lap havent messed app enough know  great app 
1,4,good app track well easy upload google still trail  recent update go  bad signature  motorola bravoandroid 
1,1,ca nt install tried download via 3g wifi  time error message receive file signed correctly would install gus app 
0,5,excellent bst app 4 sport prsns 
1,3,much potential seems early stage good app  reported bug suggestion  biggest win ability control voice feedback distance  frequency free unlike others  like track accuracy 
0,2,good great app latest update came started record start bike ride 
1,1,broken install report bad signature 
0,5,micromax canvas hd awesome 
1,1,stop work 20 minute app unusable please fix 
0,5,great great app  accurate 
1,3,good concept make optional addition google mapsnavigator 
0,5,track compared others installed app well others went run several time use simultaneously  track pretty well connect website see workout log share route others  apps tried  endomondo pro mapmyrun runkeeper sportstracker  end decided keep use simultaneously endomondo mytracks sure end accurate result  track free integrates google drive earth etc 
0,4,gud awesome 
0,5,chenso103 nexus 7 tablet sweet sweet app 
0,5,smart accurate 
1,4,jibberish fantastic application upgrade changed text illegible character  uninstalledreinstalled several time icon nt show display  sure wish could fixed 
1,4,cool could better love  would better could put time time marker  even better would auto start time  start stopwatch whenever stop somewhere  save unless say 5min doesnt store stop red light traffic 
0,5,great way map exercise handy way plot go fast take break  requires minimal setup us small amount battery  highly recommended interest cycling hike trip 
1,2,swipe tab think guy disable function swipe tab   check zoom chart tab swipe see end chart  lame
1,5,great use hike  would great able see aggregate stats map see location recorded relation 
1,4,great would awesome offline map great app bike rid track  offline map added could use hike trip network coverage give 5 star  please add 
1,2,need contact data  
1,1,sync broken track saved automatically drive  reinstall track saved drive loaded  sync location history 
1,3,track update latest update work samsung galaxy scl i9003 android 22 please support fix 
0,5,good super 
0,5,great app google earth replay track awesome great bike hunt 
0,5,yay great app 
1,1,error  package file signed correctly   got error  package file signed correctly   galaxy please solve asap 
1,1,wont install say package signed correctly 
1,4,nice app really good app  thing turn little bit lack calorie counter  rest great 
0,5,great use cycling 
1,3,ok calorie counter would nice 
1,3,zoom per speed use drive mode ability see map  ie auto zoom speed increased 
1,2,one stupid omission otherwise good app scale bar  kind bozo would release app designed walker bicyclist scale bar  hike  gone 6 mile  destination  let find far  uh way seriously manager decided remove scale bar fired  plus side notice  terrain  still available 6oct2013 app even though google removed standard google map app  another annoy deletion 
1,4,one best ran several apps though mapmyride still advantage came close second  wish add route image share blank map  update  best performer tried unfortunately went different wrong direction even removed map image share facebook social medium account  link route google drive account  good move 
0,5,great app awesome 
1,2,watch apis google perfect application every version break share  205 broke apps worked fine 204 
0,5,excellent application 
0,5,great geotagging export adventure gpx load adobe lightroom geotagging photo  great camera nt built gps like 5d mk3 
0,4,good app 
0,4,favorite app far v easy use latest version provides  move  time speed 
0,5,goodapp 
1,4,2 negative thing otherwise love first negative aspect application sync google drive  unsync resync late time end multiple track go really annoy  negative aspect delete track take veryyyyy long time  especially delete many due sync issue  please get fixed 
0,5,good wonderful apps 
1,2,want navihation 
1,3,accurate ca nt measure distance accuratrly  go constant speed give distance increase speed gradually give distance  fox ex  constant speed distance covered 484 km gradual increase speed distance measured 506  confused one true 
1,3,work problem gps lock  sometimes take 10 minute time right away  3rd party apps nt issue 
1,4,brilliant app  use app several month track cycling session work brilliantly apps  give full 5 star lack support ble hrms  understand simple thing
0,5,perfect track recorder free work need  
1,1,update fail package signed correctly since last 2 version update 
0,5,great application track find best route trip application help much want track trip find hidden route 
0,5,best best app category 
0,4,nice helpful 
0,5,like great app 
1,1,unknown error code install  24  unknown error code install  24  app instal 
1,1,developer contact use regularly butlatest update give  package incorrectly signed  error htc desire bravo run froyo  would like report ca nt find review 
1,3,design bore think app redesignd look boring right  think google could much eg  implement place location 
1,3,like   really like app update sent keep say file signed correctly  would please correct  
1,1,use everytrail use everytrail quite always work without fail  normally use record cycle route acuracy cycle computer  thought would give track shot used exactly way everytrail left load gap route recorded distance 8km computer 50k 
0,5,job lot could get g map use winter tile mean snow photo ski area  made ski class ski grass last winter  bummer 
0,4,great hike use app one record hike  like one record route speed also elevation change  recorded step could ditch app 
1,3,new permission ask read contact    
0,3,nice stop said went shorter distance every time ok 
1,3,map connection map shown internet connection even though app seems track since countryside mobile signal cover exactly needed track path please fix allow preloading offline map data thank jelly bean 43 
1,5,cool unable upload exist google map map 
1,5,good  google use u metric  use km mile 
0,5,samsung galaxy note ii great app integrate latest maps version 
0,5,great app another gem google 
1,5,info ca nt export exist map like sent certain map showed map want make new map every recorded trackstill great app 
0,5,nice find useful least better noom walk  
1,2,unsure sure like app wo nt let update  use  disappointing 
0,5,work  ask  
1,4,great app really miss option always track gps signal app active  start record position already correct jump mile second 
0,5,best app replay track google earth 
0,5,metric support perfect score 
0,5,good app super 
1,4,heart rate monitor great apps next step add pedometer function integrate music apps bluetooth heart rate monitor one know recommended one  
0,5,great app 
0,5,excellent low resource accurate mapping  good app   feature welcomed future 
0,4,good knowledgable 
1,4,better thought good app  like interaction google earth share google 
1,4,good could include small routine calculate calorie spent activity 
0,3,great app   last update always say  package file signed correctly  
1,1,cant install package signed correctly  please fix 
1,2,great app wonderful app  still work longer update  still following  turn data use gps run battery quickly  really beat buy  600 gps  invest solar charge instead  used phone inside bicycle handlebar bag accurate result 
0,5,nice satisfies need put ride data google spreadsheet analyse wealth info available ride afterwards  recent update seems much accurate 
0,5,super duper 
0,5,nice app 
0,5,great work awesome 
1,1,wrong signiture used stable helpful  version annoying  please fix 
0,4,gps work previously saved track opened 
1,3,samsung galaxy q ca nt update  keep give package file error 
1,1,file signed correctly    want reinstall get signed correctly error samsung 7in tab first gen please fix iuse lot 
1,1,track deleted 
1,4,great stable basic app could couple enhancement  great stable app use track walk progress  work form transport walking use  love accurate nt drain battery  couple enhancement would make great also present user idea many calorie burnt walking also allow planning walk route  two point great app 
1,3,please fix useful app still sone bug need fixed  since last update longer follow track live  give 5 star u fix  please fix use app  please update 
0,5,xlent suppar 
1,1,longer open google earth would rate 5 star track open google earth  please fix 
1,4,excellent app google team consider add lapping time feature 
0,5,great everything  personal favorite mine  used since first android phone tmobile g1 watch get better better overtime  think one greatest app ever made  simple used numerous thing  like use keep walk stats  also great long bike ride find nice route take easily take route anytime want since track data thered google drive  great car 
0,5,awesome application use ur drive st work walking  
0,3,good new thing google 
0,5,fantasticly useful ap  use track cycling trip family  wonderful option mapgps stats 
1,1,update wrong file signature 
0,5,good usefull app 
1,1,metric system reading mile suitable india use kilometre  request add metric unit system also  sanjay gupta delhi india 
1,3,route  open saved session google drive google earth open nothing happens  nt get save drive ca nt open view  
0,5,amaze app amazing 
0,5,great   excellent widget 5 star app  work well export google earth watch track play overlayed hybrid map  sick 
1,3,allow selective import  export track export n import  shd allow selection track gpxkml toimportexport 
0,5,jatt nice 
1,5,great really like app thing would like see monthly  weekly statistic 
1,1,error problem wait gps signal error great app till happened 
1,3,route would great could upload planned route gpx show rid  would save get lost  
0,5,awesome app great measure distance hike  walk 
0,5,good apps apps good helpful 
0,5,nice 
0,5,latest version work great  location speed much accurate  since last update longer see map view  tab show blank screen  galaxy nexus 
0,5,awesome apps                                                          
0,5,track great app 
1,5,great app great app exploratory bush walk  current version signed correctly ca nt update  help 
0,4,pretty good work polar wearlink upload file strava  could see heart rate ride would get 5 star 
0,5,nice 
0,5,handy easy use 
0,5,work great nexus 2 7 biked around perimeter manhattan worked perfectly  tried apps always problem sort often lost trip data  last easy use app work  thanks google 
0,5,pretty good need option show km 
1,4,previous version better great app last update  use learn route found record reference ideal able follow route live great addition  since latest update longer  please fix really useful part app 
1,1,stopped work stopped work suddenly used love  slightly older phone seem problem  hopefully fixed soon 
0,5,super love 
0,1,nice app nice app 
1,5,like would nice track could posted directly google drive 
1,1,used great last update program basically gutted  barely give information  used approx  ten stats statistic page two  today walked dog half hour  app recorded 11 minute first 55 last 55 fix please 
0,5,best google app 
1,1,acknowledge gps turned used app many time  recently started hike  start app say gps enabled  restart app gps function within without program help  neither restart phone  samsung s3  guess back carry little garmin 
0,5,hims awesome 
0,5,best great apps 
1,4,like better tool mostly simple use even track backup drive review wherever 
0,5,useful spreadsheet fusion table 
1,3,sync issue sync google drive automatically even manually  track chosen share friend sent user google drive  find track file either 
1,1,longer download unsigned package message 
0,5,great app 
0,4,great app excellent able share track via google map  latest update say  package file signed correctly  
1,3,topo map resolution low  practically useless hd usgs map standard  nt google provide map file type  fails due low re trail hike  last update read contact  track comm wthis list  really  explaination 
0,5,good nice 
1,4,great app w use track motorcycle trip  would see better speed plotting 
0,5,exvellent excellent app 
1,4,nice started use walk  wish voice cue available smaller increment one mile 
0,5,excellent 
1,2,bad update happened elevation info stat page  used work fine 
0,5,app excellent wait  download app 
1,1,get worse update google destroyed map remove terrain ability drop star anywhere  hop use track replacement also cut back  cant add track ca nt add market without record new track  ca nt wait punch google employee head rapidly repeatedly 
